clip_filename,source_filename,label,session,clip_index,start_seconds,end_seconds,sample_rate_hz,channels,qc_metadata_found,qc_file_found,qc_readable,qc_invalid_audio_flag,qc_error,qc_relative_path,qc_file_path,qc_label_for_group,qc_duration_seconds,qc_expected_duration_seconds,qc_sample_rate_hz,qc_expected_sample_rate_hz,qc_channels,qc_expected_channels,qc_sample_width_bytes,qc_frame_count,qc_sample_count,qc_peak_amplitude,qc_rms_amplitude,qc_rms_dbfs,qc_clipped_sample_percent,qc_audio_sha256,qc_duplicate_flag,qc_duplicate_group_id,qc_duplicate_count,qc_duplicate_of,qc_duration_flag,qc_unexpected_sample_rate_flag,qc_unexpected_channels_flag,qc_metadata_mismatch_flag,qc_nearly_silent_flag,qc_clipping_flag,qc_amplitude_outlier_flag,qc_rms_dbfs_label_median,qc_rms_dbfs_modified_z,qc_any_flag,qc_flag_reasons,qc_spectrogram_path
chords_session01_0022.wav,chords_session01.wav,chords,session_01,22,22,23,44100,2,true,true,true,false,,session_01/chords/chords_session01_0022.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0022.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.744629,0.179530,-14.917270,0.000000,f51283488620675978fad6cb7626346bd9e114535867b18246f839eadf920097,false,,1,,false,false,false,false,false,false,false,-17.302598,0.620283,false,,
chords_session01_0023.wav,chords_session01.wav,chords,session_01,23,23,24,44100,2,true,true,true,false,,session_01/chords/chords_session01_0023.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0023.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.698212,0.171320,-15.323817,0.000000,f24ec75698d5857012968d2931523a0c3f86a0356d74f8368288d10cb36ed37d,false,,1,,false,false,false,false,false,false,false,-17.302598,0.514564,false,,
chords_session01_0024.wav,chords_session01.wav,chords,session_01,24,24,25,44100,2,true,true,true,false,,session_01/chords/chords_session01_0024.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0024.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.733093,0.143955,-16.835450,0.000000,916dddecdd51a34b8d30c1ee7c65435ad40a87dcafa3dd0bdf6a1b4ef80f81a6,false,,1,,false,false,false,false,false,false,false,-17.302598,0.121478,false,,
chords_session01_0025.wav,chords_session01.wav,chords,session_01,25,25,26,44100,2,true,true,true,false,,session_01/chords/chords_session01_0025.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0025.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.919067,0.191186,-14.370882,0.000000,d0276c7a873210ef1893f292ae493f0fccb591bd7784ccbc80fee6bc69059311,false,,1,,false,false,false,false,false,false,false,-17.302598,0.762367,false,,
chords_session01_0026.wav,chords_session01.wav,chords,session_01,26,26,27,44100,2,true,true,true,false,,session_01/chords/chords_session01_0026.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0026.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.988495,0.190953,-14.381459,0.004535,40fee5798ef281280414f3f6984ecd1a6be0d5374f5e90a26887fd3a4f5620f2,false,,1,,false,false,false,false,false,false,false,-17.302598,0.759616,false,,
chords_session01_0027.wav,chords_session01.wav,chords,session_01,27,27,28,44100,2,true,true,true,false,,session_01/chords/chords_session01_0027.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0027.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.733856,0.190762,-14.390155,0.000000,a9add6923c570025dca819b91f4afc558e27cb0c4eb87aa02fe49686f57b5ba3,false,,1,,false,false,false,false,false,false,false,-17.302598,0.757355,false,,
chords_session01_0028.wav,chords_session01.wav,chords,session_01,28,28,29,44100,2,true,true,true,false,,session_01/chords/chords_session01_0028.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0028.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.821411,0.164963,-15.652247,0.000000,716b2f970509509269f839e5af7173266b74776e20127b70bd5f470a2360f830,false,,1,,false,false,false,false,false,false,false,-17.302598,0.429159,false,,
chords_session01_0029.wav,chords_session01.wav,chords,session_01,29,29,30,44100,2,true,true,true,false,,session_01/chords/chords_session01_0029.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0029.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.755219,0.199318,-14.009079,0.000000,91ee12e5daab321182e8020a5a303583773866895136086f00f0ba9f4c948cd3,false,,1,,false,false,false,false,false,false,false,-17.302598,0.856450,false,,
chords_session01_0030.wav,chords_session01.wav,chords,session_01,30,30,31,44100,2,true,true,true,false,,session_01/chords/chords_session01_0030.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0030.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.953125,0.267742,-11.445662,0.000000,5ce435f80602d9487fc77c41205307f6587dfa2b416632ff951e04d7b73ef962,false,,1,,false,false,false,false,false,false,false,-17.302598,1.523044,false,,
chords_session01_0031.wav,chords_session01.wav,chords,session_01,31,31,32,44100,2,true,true,true,false,,session_01/chords/chords_session01_0031.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0031.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.842499,0.208975,-13.598106,0.000000,29d39d7446980e71d8e43f1a394d3993cb6413989f6df7db988510e33e3858cd,false,,1,,false,false,false,false,false,false,false,-17.302598,0.963320,false,,
chords_session01_0032.wav,chords_session01.wav,chords,session_01,32,32,33,44100,2,true,true,true,false,,session_01/chords/chords_session01_0032.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0032.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.931122,0.245403,-12.202402,0.000000,963c5730ef1af31fafe961170e511b6bb9cf1e0820c72a06b72c0dfe5e12e220,false,,1,,false,false,false,false,false,false,false,-17.302598,1.326261,false,,
chords_session01_0033.wav,chords_session01.wav,chords,session_01,33,33,34,44100,2,true,true,true,false,,session_01/chords/chords_session01_0033.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0033.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.687622,0.172664,-15.255953,0.000000,1c2f7db909e69d9adeacc4601d7c3276329da991042fd83e2e279ffb333358ca,false,,1,,false,false,false,false,false,false,false,-17.302598,0.532212,false,,
chords_session01_0034.wav,chords_session01.wav,chords,session_01,34,34,35,44100,2,true,true,true,false,,session_01/chords/chords_session01_0034.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0034.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.603699,0.132937,-17.527052,0.000000,d722937e1f89eda43242bd1136a4051860241669452ff2e7dcd950957d2e88f0,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.058367,false,,
chords_session01_0035.wav,chords_session01.wav,chords,session_01,35,35,36,44100,2,true,true,true,false,,session_01/chords/chords_session01_0035.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0035.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.947449,0.198442,-14.047331,0.000000,7430693adbac68d0569dee628d61f155b2e15b1e95e1f11714a71bb980581c9c,false,,1,,false,false,false,false,false,false,false,-17.302598,0.846503,false,,
chords_session01_0036.wav,chords_session01.wav,chords,session_01,36,36,37,44100,2,true,true,true,false,,session_01/chords/chords_session01_0036.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0036.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.868469,0.202902,-13.854283,0.000000,19f8e5c5a2156018875d4099d0dacdd7f3258f6ff325c65babb701148c56ce53,false,,1,,false,false,false,false,false,false,false,-17.302598,0.896704,false,,
chords_session01_0037.wav,chords_session01.wav,chords,session_01,37,37,38,44100,2,true,true,true,false,,session_01/chords/chords_session01_0037.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0037.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.938416,0.199164,-14.015793,0.000000,70f32a69a236df4db0b95b8850b1f26db3440957f473541c1f6cace6f7d53a0c,false,,1,,false,false,false,false,false,false,false,-17.302598,0.854704,false,,
chords_session01_0038.wav,chords_session01.wav,chords,session_01,38,38,39,44100,2,true,true,true,false,,session_01/chords/chords_session01_0038.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0038.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.863892,0.207970,-13.640005,0.000000,295b8e8729ca75924c5c555d1a562231949aa3fd864f3a9eb326bc7522366135,false,,1,,false,false,false,false,false,false,false,-17.302598,0.952425,false,,
chords_session01_0039.wav,chords_session01.wav,chords,session_01,39,39,40,44100,2,true,true,true,false,,session_01/chords/chords_session01_0039.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0039.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.864777,0.214290,-13.379978,0.000000,6c8e230dac9810aefa1c891e9a03eb6d0f956cb9de86436abc833292c5587a0b,false,,1,,false,false,false,false,false,false,false,-17.302598,1.020042,false,,
chords_session01_0040.wav,chords_session01.wav,chords,session_01,40,40,41,44100,2,true,true,true,false,,session_01/chords/chords_session01_0040.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0040.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.515900,0.137775,-17.216565,0.000000,db4e8e06a7540540bf529a78fef0ffbf90762c160a6f09db9c381375eb0e0acc,false,,1,,false,false,false,false,false,false,false,-17.302598,0.022372,false,,
chords_session01_0041.wav,chords_session01.wav,chords,session_01,41,41,42,44100,2,true,true,true,false,,session_01/chords/chords_session01_0041.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0041.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.799774,0.163241,-15.743412,0.000000,ad7e7137ba323582f97c707284a256951f9c680ea14f5d3dbf1c7827b3d23a5d,false,,1,,false,false,false,false,false,false,false,-17.302598,0.405452,false,,
chords_session01_0042.wav,chords_session01.wav,chords,session_01,42,42,43,44100,2,true,true,true,false,,session_01/chords/chords_session01_0042.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0042.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.560364,0.131122,-17.646492,0.000000,4aeeeffba788a55804168d59c2a81c474fcc76dc1e5aaf18b58b733ae116754d,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.089426,false,,
chords_session01_0043.wav,chords_session01.wav,chords,session_01,43,43,44,44100,2,true,true,true,false,,session_01/chords/chords_session01_0043.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0043.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.574219,0.159501,-15.944717,0.000000,d5ea1866e4f8b8f619039be2d3582c998970769f8224ca22e59f1cdb9e8c0c5d,false,,1,,false,false,false,false,false,false,false,-17.302598,0.353105,false,,
chords_session01_0044.wav,chords_session01.wav,chords,session_01,44,44,45,44100,2,true,true,true,false,,session_01/chords/chords_session01_0044.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0044.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.305908,0.095189,-20.428297,0.000000,6310e5471bb3adac658ef39817bf105b1b5bb3fc568709002f92eb877252dbda,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.812810,false,,
chords_session01_0045.wav,chords_session01.wav,chords,session_01,45,45,46,44100,2,true,true,true,false,,session_01/chords/chords_session01_0045.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0045.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.686554,0.108705,-19.275047,0.000000,e1aa0dc7e1360246df0ea2edb70d73a097b32e9196d0e32ca89cf0d310ef9db3,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.512918,false,,
chords_session01_0046.wav,chords_session01.wav,chords,session_01,46,46,47,44100,2,true,true,true,false,,session_01/chords/chords_session01_0046.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0046.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.657410,0.140910,-17.021176,0.000000,f00c1b8dd429116d4ee217174591f68f96326255843f30c5980559cf33c2f4bc,false,,1,,false,false,false,false,false,false,false,-17.302598,0.073181,false,,
chords_session01_0047.wav,chords_session01.wav,chords,session_01,47,47,48,44100,2,true,true,true,false,,session_01/chords/chords_session01_0047.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0047.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.687286,0.144410,-16.808033,0.000000,248c56072ab437dd1f8f6449519fa9e30e8a14d403fe4fbf1e4ca4ab9d6d7c25,false,,1,,false,false,false,false,false,false,false,-17.302598,0.128607,false,,
chords_session01_0048.wav,chords_session01.wav,chords,session_01,48,48,49,44100,2,true,true,true,false,,session_01/chords/chords_session01_0048.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0048.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.709930,0.136987,-17.266415,0.000000,aa9c066a06a93efe1eed69cb0ca26c76d8bef8d05505870964eb4cbee767b1d7,false,,1,,false,false,false,false,false,false,false,-17.302598,0.009409,false,,
chords_session01_0049.wav,chords_session01.wav,chords,session_01,49,49,50,44100,2,true,true,true,false,,session_01/chords/chords_session01_0049.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0049.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.731476,0.159242,-15.958855,0.000000,3626eea8967549ebff123163507ad0a03ba86ff3e8ffc48cc20356c26e94da77,false,,1,,false,false,false,false,false,false,false,-17.302598,0.349429,false,,
chords_session01_0050.wav,chords_session01.wav,chords,session_01,50,50,51,44100,2,true,true,true,false,,session_01/chords/chords_session01_0050.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0050.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.826569,0.181496,-14.822640,0.000000,edb55e8bbbce49a44fb2d3a469de531fc35a3acc523bbc6298c2ab4c0c96aa35,false,,1,,false,false,false,false,false,false,false,-17.302598,0.644891,false,,
chords_session01_0051.wav,chords_session01.wav,chords,session_01,51,51,52,44100,2,true,true,true,false,,session_01/chords/chords_session01_0051.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0051.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.595520,0.152838,-16.315392,0.000000,cfb046773d7ec5e0d9697c1eff2288aa4db54fa750a14fbc19cac5819d988a8c,false,,1,,false,false,false,false,false,false,false,-17.302598,0.256714,false,,
chords_session01_0052.wav,chords_session01.wav,chords,session_01,52,52,53,44100,2,true,true,true,false,,session_01/chords/chords_session01_0052.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0052.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.566803,0.089228,-20.989972,0.000000,a39dc27a95927d992af4ac87526c018b54ae2f47623bf3d6e6e7b3e9ff16f2f4,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.958869,false,,
chords_session01_0053.wav,chords_session01.wav,chords,session_01,53,53,54,44100,2,true,true,true,false,,session_01/chords/chords_session01_0053.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0053.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.608704,0.070778,-23.001979,0.000000,e3638f80273e8b863fea1a8d55ec3d1863bf9aac945dfb78beeb5ef871242e4d,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.482073,false,,
chords_session01_0054.wav,chords_session01.wav,chords,session_01,54,54,55,44100,2,true,true,true,false,,session_01/chords/chords_session01_0054.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0054.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.754211,0.228723,-12.813799,0.000000,fa7df25279d179971fd97ed709df55ada523874291bef2493d5a65a7047bddec,false,,1,,false,false,false,false,false,false,false,-17.302598,1.167272,false,,
chords_session01_0055.wav,chords_session01.wav,chords,session_01,55,55,56,44100,2,true,true,true,false,,session_01/chords/chords_session01_0055.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0055.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.298065,0.071139,-22.957788,0.000000,30d3d87b6383bce12c41d7f969f73d27a5ba923366503a3bdee5d52f6fe3dc34,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.470582,false,,
chords_session01_0056.wav,chords_session01.wav,chords,session_01,56,56,57,44100,2,true,true,true,false,,session_01/chords/chords_session01_0056.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0056.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.506958,0.081758,-21.749358,0.000000,ac590e6dc56a4fc55ab4f0586ff050cbb52b758d299a20694251716aa4c64968,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.156340,false,,
chords_session01_0057.wav,chords_session01.wav,chords,session_01,57,57,58,44100,2,true,true,true,false,,session_01/chords/chords_session01_0057.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0057.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.373627,0.091575,-20.764446,0.000000,8a7ee38f8edd163964fcbfa953ab34a09fe609575e74a1ab61a2fc6ac33ebdc5,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.900223,false,,
chords_session01_0058.wav,chords_session01.wav,chords,session_01,58,58,59,44100,2,true,true,true,false,,session_01/chords/chords_session01_0058.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0058.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.654175,0.132276,-17.570387,0.000000,023da5d1d491bf8cc26c0f12861a625922e006450589a9ce378cbabca26d8c2b,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.069636,false,,
chords_session01_0059.wav,chords_session01.wav,chords,session_01,59,59,60,44100,2,true,true,true,false,,session_01/chords/chords_session01_0059.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0059.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.380737,0.120963,-18.346978,0.000000,dcf857b8ae86e9ff32a3c3dfe1d8e38240c62d37f00a143d7a7f5bc3b0f53b3a,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.271582,false,,
chords_session01_0060.wav,chords_session01.wav,chords,session_01,60,60,61,44100,2,true,true,true,false,,session_01/chords/chords_session01_0060.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0060.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.559052,0.059461,-24.515389,0.000000,950846f4c80636c748a59bb58317ab5eb555f7f75cd6c8aac488fcd03aaa98e3,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.875622,false,,
chords_session01_0061.wav,chords_session01.wav,chords,session_01,61,61,62,44100,2,true,true,true,false,,session_01/chords/chords_session01_0061.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0061.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.542175,0.138701,-17.158401,0.000000,7656fcb7cd4ae507dcc7fec7b4f8d0fcd8f2f333c936b559ed560d75ac7683d5,false,,1,,false,false,false,false,false,false,false,-17.302598,0.037497,false,,
chords_session01_0062.wav,chords_session01.wav,chords,session_01,62,62,63,44100,2,true,true,true,false,,session_01/chords/chords_session01_0062.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0062.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.816071,0.103321,-19.716187,0.000000,f5425f7657be8b60abc40030b7305e3cc45c8d73faa8de1e08aa29f77caa25a4,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.627632,false,,
chords_session01_0063.wav,chords_session01.wav,chords,session_01,63,63,64,44100,2,true,true,true,false,,session_01/chords/chords_session01_0063.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0063.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.592377,0.154306,-16.232325,0.000000,4827f1a56d37e78ca24030f317d5546bfd20cdb33ea8f0caccf9dc5ad1185a9c,false,,1,,false,false,false,false,false,false,false,-17.302598,0.278315,false,,
chords_session01_0064.wav,chords_session01.wav,chords,session_01,64,64,65,44100,2,true,true,true,false,,session_01/chords/chords_session01_0064.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0064.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.635925,0.140023,-17.076010,0.000000,2c8c93129b30992ad1a20bd03a3a26433ee5d5de7f62de5e6bd739a449cb014d,false,,1,,false,false,false,false,false,false,false,-17.302598,0.058922,false,,
chords_session01_0065.wav,chords_session01.wav,chords,session_01,65,65,66,44100,2,true,true,true,false,,session_01/chords/chords_session01_0065.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0065.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.353455,0.085487,-21.361994,0.000000,f8b14f440223df26b54d39e730447e32e89009e3d807855990a8dd7d62ab49c6,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.055609,false,,
chords_session01_0066.wav,chords_session01.wav,chords,session_01,66,66,67,44100,2,true,true,true,false,,session_01/chords/chords_session01_0066.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0066.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.618500,0.145351,-16.751613,0.000000,611f3e2b5becd3cd120d75945dbb763510ac40e6c1ba520ed56efd1862a6f7c4,false,,1,,false,false,false,false,false,false,false,-17.302598,0.143279,false,,
chords_session01_0067.wav,chords_session01.wav,chords,session_01,67,67,68,44100,2,true,true,true,false,,session_01/chords/chords_session01_0067.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0067.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.323883,0.062333,-24.105574,0.000000,ebfb2c1ad1b37999d0fd9aaa76d9aff8cd250922ab72f45cffcfb2486131cdf0,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.769053,false,,
chords_session01_0068.wav,chords_session01.wav,chords,session_01,68,68,69,44100,2,true,true,true,false,,session_01/chords/chords_session01_0068.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0068.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.015198,0.002631,-51.598413,0.000000,d7166971260dd2562e889b6aab02bd04e8912711bb1d5e36b79b8decec16a43f,false,,1,,false,false,false,false,false,false,true,-17.302598,-8.918320,true,amplitude_outlier,/Users/aryamaandash/GitHub/guitar-style-classifier/results/qc/20260625_175307/spectrograms/chords/chords_session01_0068.png
chords_session01_0069.wav,chords_session01.wav,chords,session_01,69,69,70,44100,2,true,true,true,false,,session_01/chords/chords_session01_0069.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0069.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.497375,0.115442,-18.752691,0.000000,81c5f098ccd84a3d5dc30dd768b7b2d57b524f70ad9b518d79f4cc9a39ac1907,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.377084,false,,
chords_session01_0070.wav,chords_session01.wav,chords,session_01,70,70,71,44100,2,true,true,true,false,,session_01/chords/chords_session01_0070.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0070.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.336548,0.080445,-21.889995,0.000000,040ce02016cb992ecb76f4e343ef0d059af92a3a0c9a57536d8b334169b082cb,false,,1,,false,false,false,false,false,false,false,-17.302598,-1.192911,false,,
chords_session01_0071.wav,chords_session01.wav,chords,session_01,71,71,72,44100,2,true,true,true,false,,session_01/chords/chords_session01_0071.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0071.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.486603,0.136933,-17.269837,0.000000,43b4de72260cb83007da97b6f3fba16618eff9025a4b2a07aa1ecdee8adf4a5d,false,,1,,false,false,false,false,false,false,false,-17.302598,0.008519,false,,
chords_session01_0072.wav,chords_session01.wav,chords,session_01,72,72,73,44100,2,true,true,true,false,,session_01/chords/chords_session01_0072.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0072.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.420929,0.091039,-20.815449,0.000000,a60926bf0e37fcf56bb9e04f144ffd835dc1520630d406ac89792ad2ada18924,false,,1,,false,false,false,false,false,false,false,-17.302598,-0.913485,false,,
chords_session01_0073.wav,chords_session01.wav,chords,session_01,73,73,74,44100,2,true,true,true,false,,session_01/chords/chords_session01_0073.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0073.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.618805,0.147025,-16.652154,0.000000,c734fed548d33c1b3005a7e55e2e6b1579e61ffce873aa3fc315db31ac62da08,false,,1,,false,false,false,false,false,false,false,-17.302598,0.169142,false,,
chords_session01_0074.wav,chords_session01.wav,chords,session_01,74,74,75,44100,2,true,true,true,false,,session_01/chords/chords_session01_0074.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0074.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.588074,0.155580,-16.160936,0.000000,f4ebe6137c08c7d729d936e68a8fa09cbde1620dc7c0aa63e2afdfc3c165a922,false,,1,,false,false,false,false,false,false,false,-17.302598,0.296879,false,,
chords_session01_0075.wav,chords_session01.wav,chords,session_01,75,75,76,44100,2,true,true,true,false,,session_01/chords/chords_session01_0075.wav,/Users/aryamaandash/GitHub/guitar-style-classifier/data/processed/session_01/chords/chords_session01_0075.wav,chords,1.000000,1.000000,44100,44100,2,2,2,44100,88200,0.740082,0.157025,-16.080619,0.000000,30a94b982fe61516a3b326382e098fe79d2ab6ce70e90e1fc1928d3bc06b9c60,false,,1,,false,false,false,false,false,false,false,-17.302598,0.317765,false,,
